"word","freq","occurrence","anger","anticipation","disgust","joy","sadness","surprise","trust","fear","highest_possibility"
"bula",1,0.008849557522123894,0,1.1067987868076411e-5,0,0,0,0,0,0,"anticipation"
"bulli",1,0.008849557522123894,0,0,0,1.134705062404887e-5,0,0,0,0,"joy"
"bullshit",1,0.008849557522123894,8.700105073498833e-6,0,0,0,0,0,0,0,"anger"
"cage",1,0.008849557522123894,0,0,0,1.1374517970298893e-5,0,0,0,0,"joy"
"california",1,0.008849557522123894,0,0,0,1.1402118616651984e-5,0,0,0,0,"joy"
"callahan",1,0.008849557522123894,8.897797540773021e-6,0,0,0,0,0,0,0,"anger"
"calm",1,0.008849557522123894,0,0,0,0,1.8537090061959242e-5,0,0,0,"sadness"
"camp",1,0.008849557522123894,0,1.112622565379938e-5,0,0,0,0,0,0,"anticipation"
"can’t",1,0.008849557522123894,0,0,0,0,1.9566256524919872e-5,0,0,0,"sadness"
"canada",1,0.008849557522123894,0,0,0,0,0,1.2810868402599568e-5,0,0,"surprise"
"cancel",1,0.008849557522123894,0,0,0,1.142985353583067e-5,0,0,0,0,"joy"
"canin",1,0.008849557522123894,0,1.118507955173061e-5,0,0,0,0,0,0,"anticipation"
"captain",1,0.008849557522123894,0,0,0,1.1457723710044789e-5,0,0,0,0,"joy"
"car",1,0.008849557522123894,9.104683194854156e-6,0,0,0,0,0,0,0,"anger"
"card",1,0.008849557522123894,0,1.1244559390834419e-5,0,0,0,0,0,0,"anticipation"
"cardsiz",1,0.008849557522123894,0,0,0,1.1485730131107423e-5,0,0,0,0,"joy"
"caserma",1,0.008849557522123894,0,0,0,1.151387380055256e-5,0,0,0,0,"joy"
"caus",1,0.008849557522123894,0,0,0,1.1542155729754466e-5,0,0,0,0,"joy"
"cdc",1,0.008849557522123894,0,0,0,1.1570576940048867e-5,0,0,0,0,"joy"
"ceas",1,0.008849557522123894,0,0,1.696122827037913e-5,0,0,0,0,0,"disgust"
"celebr",1,0.008849557522123894,0,0,0,1.1599138462855853e-5,0,0,0,0,"joy"
"chain",1,0.008849557522123894,0,0,0,1.1627841339804688e-5,0,0,0,0,"joy"
"challeng",1,0.008849557522123894,0,1.1304675210263576e-5,0,0,0,0,0,0,"anticipation"
"champ",1,0.008849557522123894,0,0,0,1.1656686622860406e-5,0,0,0,0,"joy"
"champa",1,0.008849557522123894,0,0,0,1.1685675374452347e-5,0,0,0,0,"joy"
"champion",1,0.008849557522123894,0,0,0,1.1714808667604596e-5,0,0,0,0,"joy"
"chanc",1,0.008849557522123894,0,0,0,1.174408758606837e-5,0,0,0,0,"joy"
"cheat",1,0.008849557522123894,0,0,0,1.1773513224456412e-5,0,0,0,0,"joy"
"cheer",1,0.008849557522123894,0,0,0,1.180308668837939e-5,0,0,0,0,"joy"
"chica",1,0.008849557522123894,0,0,1.754584014360731e-5,0,0,0,0,0,"disgust"
"chose",1,0.008849557522123894,0,0,0,0,2.071641650616335e-5,0,0,0,"sadness"
"chosen",1,0.008849557522123894,0,1.1365437265007974e-5,0,0,0,0,0,0,"anticipation"
"christmasholiday",1,0.008849557522123894,0,0,0,1.183280909458439e-5,0,0,0,0,"joy"
"citizens”",1,0.008849557522123894,0,0,0,0,0,0,7.11890753833469e-6,0,"trust"
"civilmilitari",1,0.008849557522123894,0,0,0,1.1862681571095465e-5,0,0,0,0,"joy"
"claim",1,0.008849557522123894,9.321418557443363e-6,0,0,0,0,0,0,0,"anger"
"cleat",1,0.008849557522123894,0,0,0,1.1892705257356349e-5,0,0,0,0,"joy"
"clip",1,0.008849557522123894,0,0,0,1.1922881304375335e-5,0,0,0,0,"joy"
"close",1,0.008849557522123894,0,0,1.8172190545554024e-5,0,0,0,0,0,"disgust"
"club",1,0.008849557522123894,0,0,0,1.1953210874872366e-5,0,0,0,0,"joy"
"cobb",1,0.008849557522123894,0,1.1426856031726456e-5,0,0,0,0,0,0,"anticipation"
"cock",1,0.008849557522123894,0,1.1488942214768764e-5,0,0,0,0,0,0,"anticipation"
"colleen",1,0.008849557522123894,0,0,1.88449148199253e-5,0,0,0,0,0,"disgust"
"comfort",1,0.008849557522123894,0,0,0,1.1983695143428358e-5,0,0,0,0,"joy"
"command",1,0.008849557522123894,0,0,0,1.2014335296636846e-5,0,0,0,0,"joy"
"commerci",1,0.008849557522123894,0,0,0,1.2045132533257944e-5,0,0,0,0,"joy"
"complet",1,0.008849557522123894,0,0,0,0,0,1.3048023305461982e-5,0,0,"surprise"
"concern",1,0.008849557522123894,0,0,0,0,0,1.3294124185040186e-5,0,0,"surprise"
"concurr",1,0.008849557522123894,0,1.1551706752394876e-5,0,0,0,0,0,0,"anticipation"
"condens",1,0.008849557522123894,0,1.1615160823199301e-5,0,0,0,0,0,0,"anticipation"
"cone",1,0.008849557522123894,0,0,0,1.2076088064374665e-5,0,0,0,0,"joy"
"congenit",1,0.008849557522123894,0,0,0,1.2107203113551704e-5,0,0,0,0,"joy"
"congratul",1,0.008849557522123894,0,0,0,1.2138478916996612e-5,0,0,0,0,"joy"
"connect",1,0.008849557522123894,0,1.167931585274829e-5,0,0,0,0,0,0,"anticipation"
"consist",1,0.008849557522123894,0,0,0,0,2.201023922513319e-5,0,0,0,"sadness"
"consol",1,0.008849557522123894,0,0,0,1.2169916723723553e-5,0,0,0,0,"joy"
"constant",1,0.008849557522123894,0,0,0,0,0,1.354968696113459e-5,0,0,"surprise"
"content",1,0.008849557522123894,9.548724187547461e-6,0,0,0,0,0,0,0,"anger"
"contest",1,0.008849557522123894,0,1.1744183520438224e-5,0,0,0,0,0,0,"anticipation"
"continu",1,0.008849557522123894,0,1.1809775766583806e-5,0,0,0,0,0,0,"anticipation"
"control",1,0.008849557522123894,0,0,0,1.220151779571954e-5,0,0,0,0,"joy"
"converg",1,0.008849557522123894,0,1.187610479974514e-5,0,0,0,0,0,0,"anticipation"
"cookout",1,0.008849557522123894,0,0,0,1.2233283408113329e-5,0,0,0,0,"joy"
"corp",1,0.008849557522123894,0,0,0,1.2265214849346905e-5,0,0,0,0,"joy"
"costum",1,0.008849557522123894,0,1.1943183104303095e-5,0,0,0,0,0,0,"anticipation"
"cours",1,0.008849557522123894,0,0,0,1.2297313421349708e-5,0,0,0,0,"joy"
"cousin",1,0.008849557522123894,0,0,0,1.2329580439715562e-5,0,0,0,0,"joy"
"coverag",1,0.008849557522123894,0,0,0,1.2362017233882422e-5,0,0,0,0,"joy"
"crab",1,0.008849557522123894,0,0,0,1.2394625147314954e-5,0,0,0,0,"joy"
"craft",1,0.008849557522123894,0,1.201102344829285e-5,0,0,0,0,0,0,"anticipation"
"credibl",1,0.008849557522123894,0,0,0,0,0,1.3815268002176628e-5,0,0,"surprise"
"cri",1,0.008849557522123894,0,0,0,0,2.347643414078781e-5,0,0,0,"sadness"
"crowd",1,0.008849557522123894,0,0,0,1.2427405537690028e-5,0,0,0,0,"joy"
"cryptoartph",1,0.008849557522123894,0,1.2079638891505939e-5,0,0,0,0,0,0,"anticipation"
"curl",1,0.008849557522123894,0,1.2149042793871598e-5,0,0,0,0,0,0,"anticipation"
"current",1,0.008849557522123894,0,0,0,1.2460359777085134e-5,0,0,0,0,"joy"
"curv",1,0.008849557522123894,0,0,0,1.2493489252169831e-5,0,0,0,0,"joy"
"cut",1,0.008849557522123894,0,0,0,1.2526795364400241e-5,0,0,0,0,"joy"
"dad",1,0.008849557522123894,0,0,0,1.2560279530216675e-5,0,0,0,0,"joy"
"dag",1,0.008849557522123894,0,1.2219248824128696e-5,0,0,0,0,0,0,"anticipation"
"dai",1,0.008849557522123894,0,1.22902709688001e-5,0,0,0,0,0,0,"anticipation"
"daili",1,0.008849557522123894,0,0,0,1.2593943181244418e-5,0,0,0,0,"joy"
"danc",1,0.008849557522123894,0,0,0,1.2627787764497785e-5,0,0,0,0,"joy"
"danish",1,0.008849557522123894,0,0,0,1.2661814742587432e-5,0,0,0,0,"joy"
"darksid",1,0.008849557522123894,0,0,0,1.2696025593931068e-5,0,0,0,0,"joy"
"dead",1,0.008849557522123894,0,0,1.956936107416726e-5,0,0,0,0,0,"disgust"
"deadman",1,0.008849557522123894,0,0,0,1.273042181296756e-5,0,0,0,0,"joy"
"deal",1,0.008849557522123894,0,1.2362123541481825e-5,0,0,0,0,0,0,"anticipation"
"debt",1,0.008849557522123894,0,0,0,0,0,1.4091468168483054e-5,0,0,"surprise"
"dec",1,0.008849557522123894,0,0,0,1.2765004910374564e-5,0,0,0,0,"joy"
"degre",1,0.008849557522123894,0,0,0,0,2.515190630125754e-5,0,0,0,"sadness"
"del",1,0.008849557522123894,0,0,0,1.279977641328966e-5,0,0,0,0,"joy"
"delic",1,0.008849557522123894,0,0,0,0,0,1.437893735040049e-5,0,0,"surprise"
"depend",1,0.008849557522123894,0,1.2434821192459939e-5,0,0,0,0,0,0,"anticipation"
"detriment",1,0.008849557522123894,0,0,0,1.2834737865535178e-5,0,0,0,0,"joy"
"diddi",1,0.008849557522123894,0,0,0,1.2869890827846651e-5,0,0,0,0,"joy"
"didn",1,0.008849557522123894,0,0,0,0,2.7084905532843066e-5,0,0,0,"sadness"
"difficult",1,0.008849557522123894,0,1.25083789186688e-5,0,0,0,0,0,0,"anticipation"
"diliman",1,0.008849557522123894,0,1.2582812074004823e-5,0,0,0,0,0,0,"anticipation"
"din",1,0.008849557522123894,0,0,0,1.2905236878105087e-5,0,0,0,0,"joy"
"dinner",1,0.008849557522123894,0,0,0,1.2940777611573047e-5,0,0,0,0,"joy"
"disallow",1,0.008849557522123894,0,0,2.0351732655534164e-5,0,0,0,0,0,"disgust"
"disconnect",1,0.008849557522123894,0,1.2658136380010697e-5,0,0,0,0,0,0,"anticipation"
"discord",1,0.008849557522123894,0,1.2734367936945653e-5,0,0,0,0,0,0,"anticipation"
"discs😂",1,0.008849557522123894,0,0,0,0,0,1.4678379573481478e-5,0,0,"surprise"
"dish",1,0.008849557522123894,0,0,0,1.2976514641134637e-5,0,0,0,0,"joy"
"ditch",1,0.008849557522123894,0,1.2811523235258162e-5,0,0,0,0,0,0,"anticipation"
"dive",1,0.008849557522123894,0,1.2889619167478251e-5,0,0,0,0,0,0,"anticipation"
"divis",1,0.008849557522123894,0,1.2968673040547387e-5,0,0,0,0,0,0,"anticipation"
"dome",1,0.008849557522123894,0,0,0,1.3012449597539521e-5,0,0,0,0,"joy"
"domin",1,0.008849557522123894,9.787392684385391e-6,0,0,0,0,0,0,0,"anger"
"don",1,0.008849557522123894,0,0,0,1.3048584129650936e-5,0,0,0,0,"joy"
"dont",1,0.008849557522123894,0,0,0,1.3084919904697915e-5,0,0,0,0,"joy"
"dorki",1,0.008849557522123894,0,0,2.1199266226090094e-5,0,0,0,0,0,"disgust"
"doubl",1,0.008849557522123894,0,0,0,1.3121458608531693e-5,0,0,0,0,"joy"
"douchebag",1,0.008849557522123894,0,0,0,1.3158201945886457e-5,0,0,0,0,"joy"
"download",1,0.008849557522123894,0,0,0,1.3195151640644448e-5,0,0,0,0,"joy"
"drain",1,0.008849557522123894,0,0,0,1.3232309436105563e-5,0,0,0,0,"joy"
"dressin",1,0.008849557522123894,0,0,0,1.3269677095261543e-5,0,0,0,0,"joy"
"dub",1,0.008849557522123894,0,0,0,1.3307256401074785e-5,0,0,0,0,"joy"
"earth",1,0.008849557522123894,0,1.3048702588604952e-5,0,0,0,0,0,0,"anticipation"
"easier",1,0.008849557522123894,0,0,0,1.334504915676193e-5,0,0,0,0,"joy"
"easter",1,0.008849557522123894,0,1.3129725986251002e-5,0,0,0,0,0,0,"anticipation"
"eat",1,0.008849557522123894,0,1.321176186230628e-5,0,0,0,0,0,0,"anticipation"
"ecofasc",1,0.008849557522123894,0,1.329482931409127e-5,0,0,0,0,0,0,"anticipation"
"eleanor",1,0.008849557522123894,0,0,0,1.3383057186082286e-5,0,0,0,0,"joy"
"ellensburg",1,0.008849557522123894,0,0,2.2120456264693814e-5,0,0,0,0,0,"disgust"
"email",1,0.008849557522123894,0,1.337894792224733e-5,0,0,0,0,0,0,"anticipation"
"emphas",1,0.008849557522123894,0,0,0,1.3421282333631193e-5,0,0,0,0,"joy"
"emphat",1,0.008849557522123894,0,0,0,1.3459726465138438e-5,0,0,0,0,"joy"
"end",1,0.008849557522123894,0,0,0,1.349839146777181e-5,0,0,0,0,"joy"
"ender",1,0.008849557522123894,0,0,0,1.3537279250445893e-5,0,0,0,0,"joy"
"endur",1,0.008849557522123894,0,0,0,0,0,1.4990558755107377e-5,0,0,"surprise"
"energi",1,0.008849557522123894,0,0,0,1.3576391744136226e-5,0,0,0,0,"joy"
"enthusiast",1,0.008849557522123894,0,0,0,1.3615730902198918e-5,0,0,0,0,"joy"
"equal",1,0.008849557522123894,0,1.3464137766124052e-5,0,0,0,0,0,0,"anticipation"
"erg",1,0.008849557522123894,0,0,0,1.365529870069583e-5,0,0,0,0,"joy"
"esp",1,0.008849557522123894,0,0,0,1.3695097138725454e-5,0,0,0,0,"joy"
"especi",1,0.008849557522123894,0,0,0,1.3735128238759599e-5,0,0,0,0,"joy"
"esprit",1,0.008849557522123894,0,0,0,1.3775394046985972e-5,0,0,0,0,"joy"
"ethnic",1,0.008849557522123894,0,0,0,1.3815896633656827e-5,0,0,0,0,"joy"
"european",1,0.008849557522123894,0,1.3550419439758246e-5,0,0,0,0,0,0,"anticipation"
"event",1,0.008849557522123894,0,0,0,1.3856638093443788e-5,0,0,0,0,"joy"
"everyon",1,0.008849557522123894,0,0,0,1.3897620545798944e-5,0,0,0,0,"joy"
"evil",1,0.008849557522123894,0,1.3637814068471248e-5,0,0,0,0,0,0,"anticipation"
"evolut",1,0.008849557522123894,0,0,0,1.3938846135322387e-5,0,0,0,0,"joy"
"exam",1,0.008849557522123894,0,0,0,1.398031703213631e-5,0,0,0,0,"joy"
"excus",1,0.008849557522123894,0,0,0,1.4022035432265797e-5,0,0,0,0,"joy"
"exhaust",1,0.008849557522123894,0,0,0,1.4064003558026459e-5,0,0,0,0,"joy"
"exist",1,0.008849557522123894,0,0,2.312534075904273e-5,0,0,0,0,0,"disgust"
"expect",1,0.008849557522123894,0,1.3726343326112701e-5,0,0,0,0,0,0,"anticipation"
"experienc",1,0.008849557522123894,0,0,0,1.4106223658419039e-5,0,0,0,0,"joy"
"expert",1,0.008849557522123894,0,1.3816029452980265e-5,0,0,0,0,0,0,"anticipation"
"explan",1,0.008849557522123894,1.0038297921231863e-5,0,0,0,0,0,0,0,"anger"
"explor",1,0.008849557522123894,0,0,0,1.414869800953116e-5,0,0,0,0,"joy"
"extent",1,0.008849557522123894,1.0302405736896623e-5,0,0,0,0,0,0,0,"anger"
"extra",1,0.008849557522123894,0,0,0,1.4191428914946352e-5,0,0,0,0,"joy"
"fact",1,0.008849557522123894,0,0,0,0,0,1.531630521164797e-5,0,0,"surprise"
"fake",1,0.008849557522123894,1.0580786360541928e-005,0,0,0,0,0,0,0,"anger"
"familymedicin",1,0.008849557522123894,0,0,0,1.4234418706160504e-5,0,0,0,0,"joy"
"favourit",1,0.008849557522123894,0,0,0,1.4277669743005893e-5,0,0,0,0,"joy"
"featur",1,0.008849557522123894,0,1.3906895274446505e-5,0,0,0,0,0,0,"anticipation"
"fellowship",1,0.008849557522123894,0,1.3998964220325639e-5,0,0,0,0,0,0,"anticipation"
"fenc",1,0.008849557522123894,0,1.4092260345014696e-5,0,0,0,0,0,0,"anticipation"
"festiv",1,0.008849557522123894,0,1.4186808348445444e-5,0,0,0,0,0,0,"anticipation"
"fha",1,0.008849557522123894,0,0,0,1.4321184414083033e-5,0,0,0,0,"joy"
"filipinoatheist",1,0.008849557522123894,0,1.4282633597885415e-5,0,0,0,0,0,0,"anticipation"
"film",1,0.008849557522123894,0,0,0,1.4364965137200348e-5,0,0,0,0,"joy"
"final",1,0.008849557522123894,0,1.437976215062848e-5,0,0,0,0,0,0,"anticipation"
"find",1,0.008849557522123894,1.0874628906792647e-5,0,0,0,0,0,0,0,"anger"
"finish",1,0.008849557522123894,0,1.4478220777617548e-5,0,0,0,0,0,0,"anticipation"
"fire",1,0.008849557522123894,0,0,0,1.4409014359822012e-5,0,0,0,0,"joy"
"firewatch",1,0.008849557522123894,0,0,0,1.445333455952403e-5,0,0,0,0,"joy"
"fitnessfriday🦁🥏🏆",1,0.008849557522123894,0,0,0,1.449792824445873e-5,0,0,0,0,"joy"
"five",1,0.008849557522123894,0,0,0,1.4542797953827941e-5,0,0,0,0,"joy"
"flashbackfriday",1,0.008849557522123894,0,0,0,1.4587946258364936e-5,0,0,0,0,"joy"
"flashi",1,0.008849557522123894,0,0,0,1.4633375760825398e-5,0,0,0,0,"joy"
"flat",1,0.008849557522123894,0,1.4578036988044433e-5,0,0,0,0,0,0,"anticipation"
"flatbush",1,0.008849557522123894,0,1.4679239054974344e-5,0,0,0,0,0,0,"anticipation"
"flex",1,0.008849557522123894,0,0,0,1.4679089096487574e-5,0,0,0,0,"joy"
"floor",1,0.008849557522123894,1.1185258355092e-5,0,0,0,0,0,0,0,"anger"
"flora",1,0.008849557522123894,0,1.478185604204512e-5,0,0,0,0,0,0,"anticipation"
"folk",1,0.008849557522123894,0,1.4885917831294217e-5,0,0,0,0,0,0,"anticipation"
"fool",1,0.008849557522123894,1.1514155524630765e-5,0,0,0,0,0,0,0,"anger"
"football…might",1,0.008849557522123894,0,0,0,1.472508893366187e-5,0,0,0,0,"joy"
"footgolf",1,0.008849557522123894,0,0,0,1.4771377974210019e-5,0,0,0,0,"joy"
"forerunn",1,0.008849557522123894,0,0,0,1.4817958954074081e-5,0,0,0,0,"joy"
"forget",1,0.008849557522123894,0,1.4991455152169371e-5,0,0,0,0,0,0,"anticipation"
"forgot",1,0.008849557522123894,1.1862980680102459e-5,0,0,0,0,0,0,0,"anger"
"form",1,0.008849557522123894,0,1.509849961178211e-5,0,0,0,0,0,0,"anticipation"
"formbreak",1,0.008849557522123894,0,0,2.4225868471215955e-5,0,0,0,0,0,"disgust"
"former",1,0.008849557522123894,0,0,0,0,0,1.5656523032855657e-5,0,0,"surprise"
"fortun",1,0.008849557522123894,0,0,0,1.4864834643815488e-5,0,0,0,0,"joy"
"foster",1,0.008849557522123894,0,0,0,0,0,0,7.830725870191034e-6,0,"trust"
"fox",1,0.008849557522123894,0,0,0,1.491200784916437e-5,0,0,0,0,"joy"
"fratboy",1,0.008849557522123894,0,0,0,1.495948141157932e-5,0,0,0,0,"joy"
"fratern",1,0.008849557522123894,0,0,0,0,0,0,8.7007074855485e-6,0,"trust"
"freshman",1,0.008849557522123894,1.22336015623054e-5,0,0,0,0,0,0,0,"anger"
"friday",1,0.008849557522123894,0,0,0,1.5007258208817973e-5,0,0,0,0,"joy"
"frisbi",1,0.008849557522123894,0,0,0,1.5055341155518453e-5,0,0,0,0,"joy"
"frozen",1,0.008849557522123894,0,0,0,1.5103733203792103e-5,0,0,0,0,"joy"
"frustrat",1,0.008849557522123894,1.2628126842461666e-5,0,0,0,0,0,0,0,"anger"
"fuel",1,0.008849557522123894,0,0,0,1.5152437343827675e-5,0,0,0,0,"joy"
"full",1,0.008849557522123894,0,0,0,0,0,1.6012198461400192e-5,0,0,"surprise"
"function",1,0.008849557522123894,0,1.5207083726466702e-5,0,0,0,0,0,0,"anticipation"
"fund",1,0.008849557522123894,0,1.5317240954710702e-5,0,0,0,0,0,0,"anticipation"
"funfest",1,0.008849557522123894,0,1.5429005731527175e-5,0,0,0,0,0,0,"anticipation"
"furri",1,0.008849557522123894,0,1.5542413504342747e-5,0,0,0,0,0,0,"anticipation"
"futur",1,0.008849557522123894,0,0,0,1.52014566045072e-5,0,0,0,0,"joy"
"fyi",1,0.008849557522123894,0,0,0,1.5250794054033927e-5,0,0,0,0,"joy"
"garbag",1,0.008849557522123894,0,0,2.5436376307946977e-5,0,0,0,0,0,"disgust"
"gas",1,0.008849557522123894,0,0,0,1.5300452800572454e-5,0,0,0,0,"joy"
"gatsbi",1,0.008849557522123894,0,1.56575007704801e-5,0,0,0,0,0,0,"anticipation"
"gaze",1,0.008849557522123894,0,0,0,1.5350435992901454e-5,0,0,0,0,"joy"
"genesi",1,0.008849557522123894,0,1.577430511631809e-5,0,0,0,0,0,0,"anticipation"
"georgia",1,0.008849557522123894,0,1.589286525821785e-5,0,0,0,0,0,0,"anticipation"
"giant",1,0.008849557522123894,0,1.601322108530838e-5,0,0,0,0,0,0,"anticipation"
"gin",1,0.008849557522123894,0,1.613541370423106e-5,0,0,0,0,0,0,"anticipation"
"glamrock",1,0.008849557522123894,0,0,2.6774217331332043e-5,0,0,0,0,0,"disgust"
"glass",1,0.008849557522123894,0,1.6259485485948438e-5,0,0,0,0,0,0,"anticipation"
"goalpost",1,0.008849557522123894,0,1.6385480114729298e-5,0,0,0,0,0,0,"anticipation"
"goddess",1,0.008849557522123894,0,0,0,1.540074682107922e-5,0,0,0,0,"joy"
"gojj",1,0.008849557522123894,0,1.6513442639428965e-5,0,0,0,0,0,0,"anticipation"
"gonna",1,0.008849557522123894,0,1.664341952719132e-5,0,0,0,0,0,0,"anticipation"
"gotta",1,0.008849557522123894,0,1.677545871970701e-5,0,0,0,0,0,0,"anticipation"
"govern",1,0.008849557522123894,0,0,0,1.545138851712235e-5,0,0,0,0,"joy"
"grab",1,0.008849557522123894,0,0,0,1.5502364355697846e-5,0,0,0,0,"joy"
"grandma",1,0.008849557522123894,0,0,0,1.5553677654828978e-5,0,0,0,0,"joy"
"green",1,0.008849557522123894,0,1.6909609692170865e-5,0,0,0,0,0,0,"anticipation"
"grt",1,0.008849557522123894,0,0,0,1.5605331776615205e-5,0,0,0,0,"joy"
"gtfoh",1,0.008849557522123894,0,0,2.8260597947800436e-5,0,0,0,0,0,"disgust"
"guerrero",1,0.008849557522123894,0,1.7045923515091003e-5,0,0,0,0,0,0,"anticipation"
"guess",1,0.008849557522123894,0,1.7184452919111616e-5,0,0,0,0,0,0,"anticipation"
"hacker",1,0.008849557522123894,0,0,0,1.565733012796649e-5,0,0,0,0,"joy"
"haley",1,0.008849557522123894,0,0,0,1.5709676161352344e-5,0,0,0,0,"joy"
"halit",1,0.008849557522123894,0,1.7325252363022492e-5,0,0,0,0,0,0,"anticipation"
"halo",1,0.008849557522123894,0,0,0,1.576237337556593e-5,0,0,0,0,"joy"
"hamstr",1,0.008849557522123894,0,0,0,0,0,1.6384409441094653e-5,0,0,"surprise"
"hand",1,0.008849557522123894,0,0,0,0,2.93397486137484e-5,0,0,0,"sadness"
"handicap",1,0.008849557522123894,1.3048946265408295e-5,0,0,0,0,0,0,0,"anger"
"hang",1,0.008849557522123894,0,0,0,0,3.2004114301985696e-005,0,0,0,"sadness"
"happen",1,0.008849557522123894,0,1.74683781051394e-5,0,0,0,0,0,0,"anticipation"
"happi",1,0.008849557522123894,0,0,0,1.5815425316503652e-5,0,0,0,0,"joy"
"harder",1,0.008849557522123894,0,0,0,0,0,1.6774336528501062e-5,0,0,"surprise"
"harri",1,0.008849557522123894,0,0,0,1.5868835577960452e-5,0,0,0,0,"joy"
"havent",1,0.008849557522123894,0,0,0,0,3.520070999379067e-5,0,0,0,"sadness"
"hawk",1,0.008849557522123894,0,0,0,1.5922607802441353e-5,0,0,0,0,"joy"
"health",1,0.008849557522123894,0,0,0,1.597674568198954e-5,0,0,0,0,"joy"
"healthi",1,0.008849557522123894,0,1.7613888278251995e-5,0,0,0,0,0,0,"anticipation"
"heck",1,0.008849557522123894,0,0,0,1.6031252959031335e-5,0,0,0,0,"joy"
"hey",1,0.008849557522123894,0,1.77618429683489e-5,0,0,0,0,0,0,"anticipation"
"higher",1,0.008849557522123894,0,0,0,0,0,1.718327540057298e-5,0,0,"surprise"
"highlight",1,0.008849557522123894,0,0,0,1.608613342723863e-5,0,0,0,0,"joy"
"histori",1,0.008849557522123894,0,0,0,1.6141390932408997e-5,0,0,0,0,"joy"
"holiday",1,0.008849557522123894,0,0,0,1.6197029373364053e-5,0,0,0,0,"joy"
"home",1,0.008849557522123894,0,0,0,1.625305270286646e-5,0,0,0,0,"joy"
"hoopin",1,0.008849557522123894,0,0,0,1.6309464928556008e-5,0,0,0,0,"joy"
"hope",1,0.008849557522123894,0,0,0,1.636627011390528e-5,0,0,0,0,"joy"
"hors",1,0.008849557522123894,0,0,0,1.6423472379195352e-5,0,0,0,0,"joy"
"host",1,0.008849557522123894,0,0,0,1.648107590251198e-5,0,0,0,0,"joy"
"hug",1,0.008849557522123894,0,0,0,1.6539084920762925e-5,0,0,0,0,"joy"
"huge",1,0.008849557522123894,0,0,0,1.6597503730716723e-5,0,0,0,0,"joy"
"hungov",1,0.008849557522123894,0,1.7912304297344003e-5,0,0,0,0,0,0,"anticipation"
"hurt",1,0.008849557522123894,0,0,0,0,0,1.761265123750049e-5,0,0,"surprise"
"hype",1,0.008849557522123894,0,1.806533651004328e-5,0,0,0,0,0,0,"anticipation"
"hyperpop",1,0.008849557522123894,0,1.8221006065607808e-5,0,0,0,0,0,0,"anticipation"
"hypocrit",1,0.008849557522123894,1.3498779095715891e-5,0,0,0,0,0,0,0,"anger"
"ideal",1,0.008849557522123894,0,0,0,1.6656336690063627e-5,0,0,0,0,"joy"
"idiot",1,0.008849557522123894,0,0,0,0,0,1.8064035317157746e-5,0,0,"surprise"
"idk",1,0.008849557522123894,0,0,0,0,0,1.853916422833656e-5,0,0,"surprise"
"ignor",1,0.008849557522123894,0,0,0,0,0,1.9039962197940822e-5,0,0,"surprise"
"imag",1,0.008849557522123894,0,0,0,1.6715588218499176e-5,0,0,0,0,"joy"
"imagin",1,0.008849557522123894,0,0,0,1.6775262798830943e-5,0,0,0,0,"joy"
"immigr",1,0.008849557522123894,0,0,0,1.6835364978109097e-5,0,0,0,0,"joy"
"immun",1,0.008849557522123894,0,0,0,1.6895899368781377e-5,0,0,0,0,"joy"
"impress",1,0.008849557522123894,0,1.837938173378664e-5,0,0,0,0,0,0,"anticipation"
"increas",1,0.008849557522123894,0,0,0,1.6956870649873016e-5,0,0,0,0,"joy"
"incred",1,0.008849557522123894,0,0,0,1.7018283568192374e-5,0,0,0,0,"joy"
"inde",1,0.008849557522123894,0,0,0,1.7080142939562797e-5,0,0,0,0,"joy"
"index",1,0.008849557522123894,0,0,0,1.714245365008148e-5,0,0,0,0,"joy"
"indoor",1,0.008849557522123894,0,0,0,1.7205220657405984e-5,0,0,0,0,"joy"
"influenti",1,0.008849557522123894,0,0,0,1.7268448992069108e-5,0,0,0,0,"joy"
"infocom",1,0.008849557522123894,0,1.854053469621224e-5,0,0,0,0,0,0,"anticipation"
"interact",1,0.008849557522123894,0,0,0,1.733214375882285e-5,0,0,0,0,"joy"
"intercept",1,0.008849557522123894,0,0,0,1.739631013801226e-5,0,0,0,0,"joy"
"intern",1,0.008849557522123894,0,0,0,1.746095338697986e-5,0,0,0,0,"joy"
"interview",1,0.008849557522123894,0,0,0,1.752607884150157e-5,0,0,0,0,"joy"
"intro",1,0.008849557522123894,0,0,0,1.759169191725481e-5,0,0,0,0,"joy"
"intuit",1,0.008849557522123894,0,1.870453865307192e-5,0,0,0,0,0,0,"anticipation"
"island",1,0.008849557522123894,0,1.887146993549122e-5,0,0,0,0,0,0,"anticipation"
"itali",1,0.008849557522123894,0,0,0,1.7657798111319757e-5,0,0,0,0,"joy"
"itch",1,0.008849557522123894,0,1.9041407623989104e-5,0,0,0,0,0,0,"anticipation"
"item",1,0.008849557522123894,0,0,2.9921710338094562e-5,0,0,0,0,0,"disgust"
"jack",1,0.008849557522123894,0,0,0,1.7724403003714572e-5,0,0,0,0,"joy"
"jan",1,0.008849557522123894,0,1.9214433673391353e-5,0,0,0,0,0,0,"anticipation"
"jet",1,0.008849557522123894,0,1.9390633044616604e-5,0,0,0,0,0,0,"anticipation"
"johnson",1,0.008849557522123894,0,0,0,1.779151225896545e-5,0,0,0,0,"joy"
